DB_id,company_name,settlement,county,country,notes
1667203105,R. West,Philadelphia,,USA,
1668881975,Frederick R. Clarke,Taunton,Devon,England,
1670103963,Tatran,Bratislava,,Czechoslovakia,
1672884258,Cranagh Press,Coleraine,,Ireland,
1673139890,Staples Press,New York,,USA,
1674189695,Het Spectrum,Utrecht,,Holland,
1674402268,Woodfield Press,Wicklow,,Ireland,
1676169983,G. Harrop,,London,England,
1678018685,J. B. Smith,Philadelphia,,USA,
1681157604,Boydell & Brewer,Suffolk,,England,
1682768941,G. Allen and Sons,London,,,
1684190149,I. Riley,New York,,USA,
1685892670,Fischer,Stockholm,,Sweden,
1686248424,Debrett and Fores,London,,England,
1686946291,Brandon,Dingle,,Ireland,
1688759583,C. Bull Ltd.,Dublin,,Ireland,
1688760709,C.T. Dillingham,New York,,USA,
1690284992,Littell & Gay,Boston,Massachussetts,USA,
1690458232,Blakeman & Morris,New York,,USA,
1692194215,Claude Stacey,London,,England,
1694090257,Bromberg,Stockholm,,Sweden,
1694768256,J. P. Skelly,Philadelphia,,USA,
1697770786,Aladdin Paperbacks,New York,,USA,
1699653358,"Follett, Foster & Co.",Columbus,Ohio,USA,
1703220301,Kelly,Budapest,,Hungary,
1704581573,Carey & Hart,Philadelphia,,USA,
1708062698,James Miller,New York,,USA,
1708423732,Peter Kavanagh,Dublin,,Ireland,
1709573111,Van Reemst,Houton,,Holland,
1713375968,"Carey, Lea and Blanchard",Philadelphia,,USA,
1713436825,R. E. King,London,,England,
1714660111,Joseph Greenleaf,Boston,,USA,
1715284943,Shueisha,Tokyo,,Japan,
1715485634,Watershed,Toronto,,Canada,
1717342787,Sonas,Dublin,Dublin,Ireland,
1718751494,Compass Press,Boston,,USA,
1718971347,Liberty Press,Dublin,,Ireland,
1719286019,G. Dobbin & Murphy,Baltimore,Maryland,USA,
1719896812,The Author,Inniscara,Cork,Ireland,"Self-published by the author, Judy Kravis"
1720528861,Arts Council of Northern Ireland,Belfast,,Ireland,
1721862922,Traffic Street Press,St. Paul,Minnesota,USA,
1721872356,Capricorn,New York,,USA,
1722911842,William Curry,Dublin,,Ireland,
1725804121,Ehrenwith,Munich,,Germany,
1725842176,Prison Medical Reform Council,Chislehurst,Kent,England,
1726546384,Irish Writers Centre,Dublin,Dublin,Ireland,
1728229635,University Press of Kentucky,Lexington,,USA,
1729719400,Kern,Breslau,,Germany,
1729960571,Ediciones Destino,Barcelona,,Spain,
1732467986,Salmon Publishing,Knockeven,Galway,Ireland,
1734952638,Typographic Total Abstinence Society,Dublin,,Ireland,
1735490213,Società editoriale italiana,Calgiari,,Italy,
1738264475,Misuzushobo,Tokyo,,Japan,
1739281475,University Press of Florida,Gainsville,Florida,USA,
1741077863,Pickering & Chatto,London,,England,
1742552087,Comhairle Bhealoideas Éireann,Dublin,Dublin,Ireland,
1743088441,iTaLiCs Press,Dublin,,Ireland,
1744454165,Prószynski i S-ka,Warsaw,,Poland,
1747397582,Oakmagic,Dumfries,,Scotland,
1748533238,Franz Kirchheim,,,,
1748835490,Granger Book Co.,Great Neck,New York,USA,
1749552425,World Student Christian Federation,Geneva,,Switzerland,
1751771367,Rowan Tree Press,Dublin,,Ireland,
1752505436,Bantam,New York,,USA,
1755776722,N. L. Pannier,London,,England,
1756648554,Northwestern University Press,Chicago,,USA,
1756756906,Ward & Downey,London,,England,
1757920006,International News Co.,New York,,USA,
1758536132,Institute for Contextual Theology,Lund,,Sweden,
1758964044,Northpoint,Berkley,California,USA,
1759027971,Paton & Richie,Edinburgh,,Scotland,
1759833841,Ababúna,Shankill,Dublin,Ireland,
1760067562,Orchard,London,,England,
1760565607,S. & C. Shepley,Fitchburg,,USA,
1760832177,Binns & Goodwin,London,,England,
1762935537,McArthur,Toronto,,Canada,
1764685662,Harvester,Hemel Hempstead,,England,
1766551711,Catholic Truth Society,London,,England,
1767136313,Høst & Søn,Copenhagen,,Denmark,
1768795171,Bobbs-Merrill,Indianapolis,,USA,
1771504490,Augustine,,,,
1773671915,Women's Education Bureau,Dublin,,Ireland,
1775022220,Canongate Press,Edinburgh,,Scotland,
1775794475,S. French,New York,,USA,
1780855081,An Gúm,Baile Átha Cliath,Dublin,Ireland,
1781499458,Project Arts Centre,Dublin,Dublin,Ireland,
1782131880,F.V. White & Co.,London,,England,
1782202744,J. Masters,London,,England,
1782667344,Dogan Egmont,,,Turkey,
1782772767,Rowholt,Hamburg,,Germany,
1782949222,C. & J. Robinson,London,,England,
1785039032,Denne Jeune,Paris,,France,
1786684591,"J. Nisbet, and J. Hatchard and Son",London,,England,
1788325853,Pax,Warsaw,,Poland,
1788415003,C. M. Warren,Dublin,,Ireland,
1788471627,Atholl Books,Belfast,,Ireland,
1789961518,Nyt Nordisk Forlag,Copenhagen,,Denmark,
1790565019,Sáirséal agus Dill,Baile Átha Cliath,Baile Átha Cliath,Ireland,
1791067365,Iskry,Warsaw,,Poland,
1792659040,Isaac Pierce,Philadelphia,,USA,
1798365184,Washbourne,London,,England,
1799462172,Grassart,Paris,,France,
1799646223,Montgomery Music,Buffalo,,USA,
1800135406,Penguin,New York,,USA,
1800762443,Izd-vo 'Irius',Moscow,,Russia,
1801450420,Iasi,Bucharest,,Romania,
1801455910,J. Robertson,Dublin,,Ireland,
1804069288,S. Fischer,Berlin,,Germany,
1810423105,T. Fisher Unwin,London,,England,
1810700806,Trócaire,Dublin,,Ireland,
1811187564,J. Lovell,Montreal,,Canada,
1812357838,R. Spencer,London,,England,
1812591398,E. Marlborough,London,,England,
1813733530,Pergamon Press,Oxford,,England,
1814021541,Wertheim & Macintosh,London,,England,
1814493657,Allen Bros.,New York,,USA,
1815954045,Irish Book Club,New York,,USA,
1816392135,Small Press Distribution,Berkley,California,USA,
1816547750,Tongso Munhwasa,Seoul,,Korea,
1816607235,Angus & Robertson,London,,England,
1817023756,John Johnstone,Edinburgh,,Scotland,
1818030536,Impr. du Magasin encyclopédique,Paris,,France,
1821686478,W. Mack,Bristol,,England,
1825259787,University Press of the Pacific,Honolulu,,USA,
1826061469,Rowland Hunter,London,,England,
1827297485,Heilongjiang ren min chu ban she,Ha'erbin,,China,
1827927633,Syracuse University Press,New York,,USA,
1829910125,W. Mason,London,,England,
1831338307,G. W. Dillingham,New York,,USA,
1832482801,J. F. Weise,London,,England,
1834080142,R.G. Badger,Boston,Massachussetts,USA,
1834267427,Oxford Clarendon Press,Oxford,,England,
1834388735,"Doubleday, Page & Co.",New York,,USA,
1835114825,W. & F.G. Cash,London,,England,
1838018316,The Templar Company,Dorking,,England,
1838538725,Dublin Lesbian and Gay Men's Collectives,Dublin,,Ireland,
1838570435,"Ward, Lock and Co., Ltd.",London,,England,
1842740755,J.O. Bonsall & Co.,Dublin,,Ireland,
1842772733,Blackwater Press,Dublin,,Ireland,
1842951232,Ultramar,Barcelona,,Spain,
1845361812,P. Burtsell,New York,,USA,
1845681030,Burns & Lambert,London,,England,
1846445566,Evert Duyckinck,New York,,USA,
1847996041,John C. Riker,New York,,USA,
1849026288,"Vyd-vo TSKLKSMU ""Molod""",Kiev,,Ukraine,
1849051999,Pyramid Books,New York,,USA,
1851412807,F. A. Stokes,New York,,USA,
1851629490,J. Johnson and Co.,London,,England,
1854663235,John Ball,Philadelphia,,USA,
1854856964,The Brunswick Press Ltd.,Dublin,,Ireland,
1856515134,ESA Publications Division,Noordwijk,,Holland,
1856911647,Fergus O'Connor,Dublin,,Ireland,
1861074258,Édition de la Seine,Paris,,France,
1862015150,Oxford University Press,London,,England,
1863600153,Houlston & Wright,London,,England,
1864141109,Lester,,Dublin,Ireland,
1868733126,George Cauldwell,London,,England,
1869680451,Free Press,New York,,USA,
1870961897,J. H. Francis,Boston,Massachussetts,USA,
1872384617,Ha'penny Press,Bangor,Down,Ireland,
1873626790,Concordia University Press,Montreal,,Canada,
1876472992,Folcroft,,,,
1876883480,Irish Tourist Board,Dublin,,Ireland,
1879020777,Dell Distributing,Toronto,,Canada,
1879452937,Edward Bentley,London,,England,
1880195253,Wen xian shu fang,Shanghai,,China,
1880738194,William McCalmount,Larne,Antrim,Ireland,
1884257103,M. Jellett,Belfast,,Ireland,
1884475372,W. H. Allen & Co.,London,,England,
1885205847,Detizdat TSK LKSMG,Tbilisi,,Georgia,
1885945235,Charlotte James,London,,England,
1886450226,Deutscher Bucherbund,Stuttgart,,Germany,
1886981764,Det Norske Teatret,Oslo,,Norway,
1893107489,Le Promeneur,Paris,,France,
1897769565,Clasp Press,Ennis,Clare,Ireland,
1898112340,Scholarly Press,St. Clair Shores,Michigan,USA,
1898564275,Hed artsi,Or Yehudah,,Israel,
1904697922,Dent,London,,England,
1904784975,"Zemorah, Bitan, Modan",Tel Aviv,,Israel,
1905130599,Beyond the Pale,Dublin,,Ireland,
1908450584,Strahan & Co.,London,,England,
1911285570,Reader's Digest Association,London,,England,
1914210898,"Scribner, Welford & Armstrong",New York,,USA,
1915778127,Walker & Co.,London,,England,
1916254688,Bibliobazaar,,,,
1916969400,Road Books,Inniscarra,Cork,Ireland,
1917894306,"Parry, Blenkarn & Co.",London,,England,
1917932892,R. M. Tims,Dublin,,Ireland,
1918946342,Wynne and Scholey,London,,England,
1919881291,Knizní klub,Prague,,Czech Republic,
1920412827,J. S. Pratt,London,,England,
1921690091,Sustenance and Stretch,London,,England,
1921751646,Thomas Burnside,Dublin,,Ireland,
1923611789,Orbis Books,Maryknoll,New York,USA,
1925921014,Schaffrath,Cologne,,Germany,
1926009996,Alternativot,Tel Aviv,,Israel,
1927757486,Slovenský spisovatel,Bratislava,,Slovakia,
1929383444,Lee & Shephard,Boston,,USA,
1931667244,Marc-Aurel frères,Valence,,France,
1932613197,Desch,Basel,,Germany,
1933231424,Oxford University Press,NewYork,,USA,
1933840396,McClurg,Chicago,,USA,
1934923435,Van Hoc,Hà Noi,,Vietnam,
1935821481,St Martin's Griffin,New York,,USA,Imprint of St Martin's Press
1936946154,Poole and Edwards,London,,England,
1936982426,Griffith and Farran,London,,England,
1937891091,Bucknell University Press,Lewisburg,Virginia,USA,
1938146154,Trumpet Books,Cork,,Ireland,
1938335560,Obur Monggul-un Suyul-un Keblel-un Qoriy-a,Kolun Boir Naiman,,Mongolia,
1938890273,Houghton Mifflin,Dallas,,USA,
1939678171,Braunschweig,,,Germany,
1941359262,Theoria,Milan,,Italy,
1941894282,Cambridge University Press,Cambridge,,England,
1945590293,Ottawa University Press,Ottawa,,Canada,
1947660174,Mayflower,St Albans,,England,
1947896072,Tan Books & Publishers,Rockford,Illinois,USA,
1948289490,Slovo,Moscow,,Russia,
1948665298,Argus Press,Dublin,,Ireland,
1951241551,New York Review Books,New York,,USA,
1952195749,Scribner,New York,,USA,
1952603433,Sperling Paperback,Milan,,Italy,
1955580622,Winston Press,Minneapolis,,USA,
1956696110,John Milne,London,,England,
1957257570,Club,Milan,,Italy,
1958776146,S. Hood,London,,England,
1961782744,Penguin,Harmondsworth,,England,
1962515046,The Macmillan Co.,New York,,USA,
1963836994,Sabine Wespieser,Paris,,France,
1963909720,Diesterweg,Frankfurt,,Germany,
1965022774,Pontoppidan,Copenhagen,,Denmark,
1965146309,B. Herder,St Louis,Missouri,,
1966902434,Mandarin,London,,England,
1967186793,J.M. Creighton,Kingston,Ontario,Canada,
1967268602,Hogarth Press,London,,England,
1967644071,Edward Baines,London,,England,
1968125977,M.H. MacanGoill,Baile Áta Cliat,,Ireland,
1969815917,Hatier,Paris,,France,
1970549630,"Thomas, Andrews & Butler",Baltimore,Maryland,USA,
1971416012,An Sagart,An Daingean,Ciarrai,Éire,
1971891306,The Slaney Press,London,,England,
1974636259,Cornerstone Press,Chicago,Illinois,USA,
1976243662,James Asperne,London,,England,
1977214079,The Dyslexia Association of Ireland,,,Ireland,
1978122069,The Columba Press,Dublin,,Ireland,
1979293825,"Marshall, Morgan & Scott",London,,England,
1980376472,Union Steamship Company of New Zealand,Dunedin,,New Zealand,
1980525472,Le Prieur,Paris,,France,
1982185885,Kniznye Novinki,Leningrad,,Russia,
1982232194,Clo na Saoirse,Dublin,,Ireland,St Anthony's Place
1984585142,University of Toronto Press,Toronto,,Canada,
1987481520,Anchor Books,New York,,USA,
1987828846,Lane & Schott,New York,,USA,
1989975071,J.A. Carroll,Kilrush,Clare,Ireland,
1991576325,Chancellor Press,London,,England,
1991806079,Fokus,Ramat Gan,,Israel,
1993237007,D. McKay,Philadelphia,,USA,
1993855271,Il dito e la luna,Milan,,Italy,
1995770723,Albatros,Prague,,Czech Republic,
1998118021,Waugh and Innes,Edinburgh,,Scotland,
1999629043,Ann Lemoine,London,,England,
1999757204,Vintage,New York,,USA,
2000701848,Karisto,Hämeenlinna,,Finland,
2000987651,McWatters,,Armagh,Ireland,
2001537234,Kodansha,Tokyo,,Japan,
2001648587,James Potts,Dublin,,Ireland,
2002289478,Jaques and Wright,London,,England,
2002535356,Herder,Barcelona,,Spain,
2002784244,WSOY,Helsinki,,Finland,
2002842796,Irish Industries Depot,New York,,USA,
2004465342,South Dublin County Council,Tallaght,Dublin,Ireland,
2005104033,The Poetry Lovers' Fellowship,Manchester,,England,
2006240021,Dark Alley,New York,,USA,
2009188180,Henry J. Drane,London,,England,
2009540895,"McClure, Phillips & Co.",New York,,USA,
2009692606,The Signpost Press Inc.,,Washington,USA,
2009878112,J. White,London,,England,
2011522420,Buchh. d. Vereinshauses in Komm,Leipzig,,Germany,
2011642280,Liv. Evangelica,Lisbon,,Portugal,
2011804883,Robert Theobald,London,,England,
2012387842,Lester,Dublin,,Ireland,
2012728200,Nil éditions,Paris,,France,
2014753086,Swets & Zeitlinger,Lisse,,Holland,
2015431386,Everett,London,,England,
2017428912,Ziemelblazma,Västeras,,Sweden,
2017586227,Mondadori,Milan,,Italy,
2020928604,Pilot Press,London,,England,
2021313461,Brentano's,New York,,USA,
2023497152,Wereldbibliotheek,Amsterdam,,Holland,
2023586460,Ulster Historical Foundation,Belfast,,Ireland,
2026375249,Century,London,,England,
2027773628,Final Score,Huddersfield,,England,
2028409977,Children's Press,Dublin,Dublin,Ireland,
2030027974,WS,Porvoo,,Finland,
2031591319,Kirberger & Kesper,Amsterdam,,Holland,
2032541001,R. F. Unwin,London,,England,
2033299510,T. & A. Constable,Edinburgh,,Scotland,
2033991391,Hutchinson & Co.,London,,England,
2034212631,Ladori,Tel Aviv,,Israel,
2035844576,Stephen Scoop Press,Athy,Kildare,Ireland,
2040490239,Sauerländer,Aarau,,Switzerland,
2041849680,Ward Lock,London,,England,
2041864490,Spolku Komenského,Prague,,Czech Republic,
2043424612,Tilt & Bogue,London,,England,
2045011848,Wahlström & Widstrand,Stockholm,,Sweden,
2048307785,Impact-Amergin,Coleraine,,Ireland,
2048529582,D. Harmsworth,London,,England,
2049882222,A. I. Bradley,Boston,Massachussetts,USA,
2054978143,Longmans,London,,England,
2054984084,Cló Iar-Chonnachta,Béal an Daingin,Gaillimh,Éire,
2055150181,Anvil Books,Dublin,Dublin,Ireland,
2055717759,"W. Curry, Jun. & Co.",Dublin,,Ireland,
2055807386,Heinemann,Leipzig,,Germany,
2056494459,An Clochomhar Tta.,,,,
2056924685,Les Belle Lettres,Paris,,France,
2061500298,Argenta Publications,Dublin,,Ireland,
2061775281,Viking,London,,England,
2062712575,Cleis Press,Pittsburgh,,USA,
2062917045,E.P. Dutton,New York,,USA,
2063491929,G. Basse,Quedlinburg,,Germany,
2064866750,Thomas Dolby,London,,England,
2065564849,Nutt,,London,England,
2066452693,"John Lane, Bodley Head",London,,England,
2066878875,New Left Books,London,,England,
2066946805,Aquarius Press,Naas,Kildare,Ireland,"""c/o Leinster Leader"""
2068892908,Continuum,London,,England,
2069109892,Kilkenny People,Kilkenny,,Ireland,
2070435826,E/O,Rome,,Italy,
2070598385,Walter Cox,Dublin,,Ireland,
2071517319,Jarrolds,London,,England,
2071666926,H. Maxwell,Philadelphia,,USA,
2072013716,H.F. Leitfur,Reykjavík,,Iceland,
2073116542,Whip-Or-Will,New London,,,
2073353617,"Eden, Remington & Co.",London,,England,
2074112958,C. H. Clarke,London,,England,
2076096684,J. Losfeld,Paris,,France,
2076323120,Chapple,London,,England,
2076563044,James Munro,Boston,Massachussetts,USA,
2078574911,Denoël,Paris,,France,
2079665907,Henry Colburn,London,,England,
2081526136,T. J. O'Dea,Philadelphia,,USA,
2081584057,Women's Press,London,,England,
2081929429,Maier,Ravensburg,,Germany,
2083347944,Merlin Press,,,,
2084813504,Robert M. Chamney,Dublin,,Ireland,
2085714805,Barrie & Jenkins,London,,England,
2085719233,Five Cent Novel Co.,Springfield,Massachussetts,USA,
2085768278,Nordiska forlaget,Stockholm,,Sweden,
2090694754,Impr. de Galvan a cargo de Mariano Arevalo,,,Mexico,
2091077611,John Long,London,,England,
2092336962,Cramer,London,,England,
2099378061,De Bower-Elliot,Chicago,,USA,
2101199335,P. Martin,London,,England,
2102889063,Gale Research Co.,Detroit,,USA,
2103391665,Ballantine Publishing Group,New York,,USA,
2104502093,University College Dublin,Dublin,Dublin,Ireland,
2105157543,The Scholartis Press,London,,England,
2105948244,Kildare County Library,Newbridge,Kildare,Ireland,
2106026339,Arthaud,Paris,,France,
2107563390,B. Tauchnitz,Leipzig,,Germany,
2109489613,Conard,Paris,,France,
2113968251,"Riker, Thorne",New York,,USA,
2114212656,Henry Altemus,Philadelphia,,USA,
2116620332,Akal Ediciones,Madrid,,Spain,
2117138327,Gael Force Books,Oakland,California,USA,
2117263443,Lewis Edwards & Co.,Norwich,Connecticut,USA,
2120119754,Tuck,,,,
2120349912,Martin Brian & O'Keefe,London,,England,
2123862721,Thistledown Press,Saskatoon,,,
2123909407,Scribner & Welford,New York,,USA,
2124016495,The Kerryman Ltd.,Tralee,,Ireland,
2124275922,Albatross,Hamburg,,Germany,
2124331449,John F. Fowler,Dublin,,Ireland,
2126696462,J. B. Perry,Philadelphia,,USA,
2127063933,Countryside Books,Newbury,,England,
2127748672,James Ridgway,London,,England,
2127928571,Bibliothek der Provinz,Weitra,,Germany,
2128059947,R. Griffin & Co.,Glasgow,,Scotland,
2129554153,William Tweedie,London,,England,
2130529692,Weekes,London,,England,
2130530975,Schöffling,Frankfurt,,Germany,
2131576982,Rein'sche Buchhandlung,Leipzig,,Germany,
2132176914,Le Rocher,Monaco,,France,
2132181435,Summit Books,New York,,USA,
2133813653,National Book Co.,New York,,USA,
2134729300,London Literary Society,London,,,
2136051857,Lagan Publications,Lisburn,Antrim,Ireland,
2136684820,Buchclub 65,Berlin,,Germany,
2136896217,College Press,Dublin,,Ireland,
2137029479,Jumbo,Hamburg,,Germany,
2138272624,Spectrum,Leicester,,England,
2138399738,G. R. Clarke,Edinburgh,,Scotland,
2138779589,Chivers,Bath,,England,
2139864098,Vita e Pensiero,Milan,,Italy,
2140418787,Aurora,Prague,,,
2144538837,Stringer and Townsend,New York,,USA,
2145798762,William Hunter,Edinburgh,,Scotland,
2146620059,Magvetö Kiadó,Budapest,,Hungary,
